clients_by,training_mode,calibration_scope,model,decision_policy,roc_auc,pr_auc,f1,precision,recall,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
condition,centralized,pooled,cnn-ae,fuzzy_fault_only_hi75,0.6419134185852234,0.9756066891764726,0.4338473796717061,0.9949459122847818,0.27741322432587495,0.029526352623032128,0.7225867756741251,0.029411477077611173,0.12908509313889674,0.3415293824493404,0.21244428931044368
condition,centralized,pooled,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6419134185852234,0.9756066891764726,0.4471463223186061,0.9908826571497344,0.28872633390705676,0.06106796578269702,0.7112736660929432,0.029411477077611173,0.12908509313889674,0.3415293824493404,0.21244428931044368
condition,centralized,pooled,cnn-ae,hard_val_p95,0.6419134185852234,0.9756066891764726,0.4471463223186061,0.9908826571497344,0.28872633390705676,0.06106796578269702,0.7112736660929432,0.029411477077611173,0.12908509313889674,0.3415293824493404,0.21244428931044368
condition,fedavg,adaptive,cnn-ae,fuzzy_fault_only_hi75,0.6265337149169963,0.975068857594729,0.41902374585301755,0.9965677545342039,0.26588676133103845,0.01831998206241464,0.7341132386689616,0.030231809728435435,0.1154678155412516,0.33022279938444926,0.21475498384319763
condition,fedavg,adaptive,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6265337149169963,0.975068857594729,0.4339112740313291,0.9933970993337089,0.27811304742780646,0.04022055076540492,0.7218869525721936,0.030231809728435435,0.1154678155412516,0.33022279938444926,0.21475498384319763
condition,fedavg,adaptive,cnn-ae,hard_val_p95,0.6265337149169963,0.975068857594729,0.4339112740313291,0.9933970993337089,0.27811304742780646,0.04022055076540492,0.7218869525721936,0.030231809728435435,0.1154678155412516,0.33022279938444926,0.21475498384319763
condition,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.6216328237639636,0.9751632824227331,0.4708360696571299,0.9960443979110689,0.3154301730732454,0.02624514576450001,0.6845698269267546,0.039522332661429016,0.1287291246693721,0.3733534233825242,0.24462429871315206
condition,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6216328237639636,0.9751632824227331,0.4897461114900589,0.9925490580021815,0.33355744406196214,0.05068647707429583,0.6664425559380379,0.039522332661429016,0.1287291246693721,0.3733534233825242,0.24462429871315206
condition,fedavg,client_specific,cnn-ae,hard_val_p95,0.6216328237639636,0.9751632824227331,0.4897461114900589,0.9925490580021815,0.33355744406196214,0.05068647707429583,0.6664425559380379,0.039522332661429016,0.1287291246693721,0.3733534233825242,0.24462429871315206
condition,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,0.6347701665725259,0.9751897526946613,0.3995428905161209,0.9947231339309734,0.2500125502008032,0.026732845485367956,0.7499874497991967,0.03378880747313755,0.12607803058811615,0.32234163736685106,0.19626360677873492
condition,fedavg,pooled,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6347701665725259,0.9751897526946613,0.4152319193292997,0.9901243638610346,0.2627420395869191,0.05689109031981899,0.7372579604130809,0.03378880747313755,0.12607803058811615,0.32234163736685106,0.19626360677873492
condition,fedavg,pooled,cnn-ae,hard_val_p95,0.6347701665725259,0.9751897526946613,0.4152319193292997,0.9901243638610346,0.2627420395869191,0.05689109031981899,0.7372579604130809,0.03378880747313755,0.12607803058811615,0.32234163736685106,0.19626360677873492
condition,fedavg-personalized,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.6725158063390015,0.979590933474126,0.5268490420248154,0.9962285008326653,0.3706373111493593,0.027768481611813108,0.6293626888506406,0.03469659056204144,0.12968265725370653,0.43121058355252706,0.3015279262988206
