training_mode,seed,clients_by,calibration_scope,model,client_id,decision_policy,f1,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
fedbn,42,bearing,client_specific,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.038,0.16666666666666666,0.9805725971370143,0.028112449799196786,0.1685194451289636,0.052597275971527344,-0.11592216915743626
fedbn,42,bearing,client_specific,cnn-ae,K006,fuzzy_fault_only_hi75,0.015189873417721518,0.1111111111111111,0.9923312883435583,0.028112449799196786,0.1685194451289636,0.052597275971527344,-0.11592216915743626
fedbn,42,bearing,pooled,cnn-ae,K006,hard_val_p95,0.0030596634370219276,0.05555555555555555,0.9984662576687117,0.01706827309236948,0.10072913599995531,0.038644242259988124,-0.06208489373996719
fedbn,42,bearing,pooled,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.0030596634370219276,0.05555555555555555,0.9984662576687117,0.01706827309236948,0.10072913599995531,0.038644242259988124,-0.06208489373996719
fedbn,42,bearing,pooled,cnn-ae,K006,fuzzy_fault_only_hi75,0.001021972406745018,0.0,0.9994887525562373,0.01706827309236948,0.10072913599995531,0.038644242259988124,-0.06208489373996719
fedbn,42,bearing,client_specific,cnn-ae,K001,hard_val_p95,0.008142493638676845,0.027777777777777776,0.9959100204498977,0.006024096385542169,0.04649233783908893,0.02047509028684308,-0.026017247552245854
fedbn,42,bearing,client_specific,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.008142493638676845,0.027777777777777776,0.9959100204498977,0.006024096385542169,0.04649233783908893,0.02047509028684308,-0.026017247552245854
fedbn,42,bearing,client_specific,cnn-ae,K001,fuzzy_fault_only_hi75,0.00407955124936257,0.027777777777777776,0.9979550102249489,0.006024096385542169,0.04649233783908893,0.02047509028684308,-0.026017247552245854
fedbn,42,bearing,pooled,cnn-ae,K001,hard_val_p95,0.009155645981688708,0.027777777777777776,0.995398773006135,0.009036144578313253,0.046670675548330307,0.02111734428526521,-0.025553331263065096
fedbn,42,bearing,pooled,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.009155645981688708,0.027777777777777776,0.995398773006135,0.009036144578313253,0.046670675548330307,0.02111734428526521,-0.025553331263065096
fedbn,42,bearing,pooled,cnn-ae,K001,fuzzy_fault_only_hi75,0.003061224489795918,0.027777777777777776,0.9984662576687117,0.009036144578313253,0.046670675548330307,0.02111734428526521,-0.025553331263065096
fedbn,42,bearing,client_specific,cnn-ae,K002,hard_val_p95,0.1758139534883721,0.1388888888888889,0.9033742331288344,0.07228915662650602,0.1613461976250793,0.12776831256492685,-0.03357788506015244
fedbn,42,bearing,client_specific,cnn-ae,K002,fuzzy_warning_as_alarm_hi50,0.1758139534883721,0.1388888888888889,0.9033742331288344,0.07228915662650602,0.1613461976250793,0.12776831256492685,-0.03357788506015244
fedbn,42,bearing,client_specific,cnn-ae,K002,fuzzy_fault_only_hi75,0.09805825242718447,0.08333333333333333,0.9483640081799591,0.07228915662650602,0.1613461976250793,0.12776831256492685,-0.03357788506015244
fedbn,42,bearing,pooled,cnn-ae,K002,hard_val_p95,0.07378258730939498,0.05555555555555555,0.9616564417177914,0.09839357429718876,0.11860905847472211,0.0916162536807029,-0.026992804794019207
fedbn,42,bearing,pooled,cnn-ae,K002,fuzzy_warning_as_alarm_hi50,0.07378258730939498,0.05555555555555555,0.9616564417177914,0.09839357429718876,0.11860905847472211,0.0916162536807029,-0.026992804794019207
fedbn,42,bearing,pooled,cnn-ae,K002,fuzzy_fault_only_hi75,0.027204030226700253,0.05555555555555555,0.9861963190184049,0.09839357429718876,0.11860905847472211,0.0916162536807029,-0.026992804794019207
fedbn,42,bearing,client_specific,cnn-ae,K003,hard_val_p95,0.0010209290454313426,0.05405405405405406,0.9994887525562373,0.006522829904666332,0.053521807834161224,0.007077444142093164,-0.04644436369206806
fedbn,42,bearing,client_specific,cnn-ae,K003,fuzzy_warning_as_alarm_hi50,0.0010209290454313426,0.05405405405405406,0.9994887525562373,0.006522829904666332,0.053521807834161224,0.007077444142093164,-0.04644436369206806
fedbn,42,bearing,client_specific,cnn-ae,K003,fuzzy_fault_only_hi75,0.0010214504596527069,0.02702702702702703,0.9994887525562373,0.006522829904666332,0.053521807834161224,0.007077444142093164,-0.04644436369206806
fedbn,42,bearing,pooled,cnn-ae,K003,hard_val_p95,0.0071246819338422395,0.05405405405405406,0.9964212678936605,0.005017561465127948,0.0688616824550266,0.009039053266621364,-0.05982262918840523
fedbn,42,bearing,pooled,cnn-ae,K003,fuzzy_warning_as_alarm_hi50,0.0071246819338422395,0.05405405405405406,0.9964212678936605,0.005017561465127948,0.0688616824550266,0.009039053266621364,-0.05982262918840523
fedbn,42,bearing,pooled,cnn-ae,K003,fuzzy_fault_only_hi75,0.0030596634370219276,0.05405405405405406,0.9984662576687117,0.005017561465127948,0.0688616824550266,0.009039053266621364,-0.05982262918840523
fedbn,42,bearing,client_specific,cnn-ae,K004,hard_val_p95,0.5194706994328923,0.05555555555555555,0.6487730061349694,0.01104417670682731,0.10966002638818852,0.3650622507184791,0.2554022243302906
fedbn,42,bearing,client_specific,cnn-ae,K004,fuzzy_warning_as_alarm_hi50,0.5194706994328923,0.05555555555555555,0.6487730061349694,0.01104417670682731,0.10966002638818852,0.3650622507184791,0.2554022243302906
fedbn,42,bearing,client_specific,cnn-ae,K004,fuzzy_fault_only_hi75,0.5121580547112462,0.05555555555555555,0.6554192229038854,0.01104417670682731,0.10966002638818852,0.3650622507184791,0.2554022243302906
fedbn,42,bearing,pooled,cnn-ae,K004,hard_val_p95,0.47841306884480744,0.0,0.6855828220858896,0.06375502008032129,0.06354961178482575,0.3229821995000943,0.25943258771526856
fedbn,42,bearing,pooled,cnn-ae,K004,fuzzy_warning_as_alarm_hi50,0.47841306884480744,0.0,0.6855828220858896,0.06375502008032129,0.06354961178482575,0.3229821995000943,0.25943258771526856
fedbn,42,bearing,pooled,cnn-ae,K004,fuzzy_fault_only_hi75,0.43832335329341315,0.0,0.7193251533742331,0.06375502008032129,0.06354961178482575,0.3229821995000943,0.25943258771526856
fedbn,42,bearing,client_specific,cnn-ae,K005,hard_val_p95,0.5261573202860369,0.05555555555555555,0.6426380368098159,0.056726907630522086,0.09307366411202683,0.3867973144395183,0.2937236503274915
fedbn,42,bearing,client_specific,cnn-ae,K005,fuzzy_warning_as_alarm_hi50,0.5261573202860369,0.05555555555555555,0.6426380368098159,0.056726907630522086,0.09307366411202683,0.3867973144395183,0.2937236503274915
fedbn,42,bearing,client_specific,cnn-ae,K005,fuzzy_fault_only_hi75,0.4946153846153846,0.027777777777777776,0.6712678936605317,0.056726907630522086,0.09307366411202683,0.3867973144395183,0.2937236503274915
fedbn,42,bearing,pooled,cnn-ae,K005,hard_val_p95,0.5375139977603584,0.08333333333333333,0.6319018404907976,0.07329317269076305,0.10980712360765758,0.38938337086832653,0.27957624726066893
fedbn,42,bearing,pooled,cnn-ae,K005,fuzzy_warning_as_alarm_hi50,0.5375139977603584,0.08333333333333333,0.6319018404907976,0.07329317269076305,0.10980712360765758,0.38938337086832653,0.27957624726066893
fedbn,42,bearing,pooled,cnn-ae,K005,fuzzy_fault_only_hi75,0.47763516141579154,0.027777777777777776,0.6860940695296524,0.07329317269076305,0.10980712360765758,0.38938337086832653,0.27957624726066893
fedbn,42,bearing,client_specific,cnn-ae,K006,hard_val_p95,0.12970910824988077,0.1388888888888889,0.9304703476482618,0.10642570281124498,0.13656720694126095,0.08517550393225519,-0.051391703009005765
fedbn,42,bearing,client_specific,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.12970910824988077,0.1388888888888889,0.9304703476482618,0.10642570281124498,0.13656720694126095,0.08517550393225519,-0.051391703009005765
fedbn,42,bearing,client_specific,cnn-ae,K006,fuzzy_fault_only_hi75,0.03117144293614882,0.05555555555555555,0.9841513292433538,0.10642570281124498,0.13656720694126095,0.08517550393225519,-0.051391703009005765
fedbn,42,bearing,pooled,cnn-ae,K006,hard_val_p95,0.020232675771370764,0.027777777777777776,0.9897750511247444,0.014056224899598393,0.06635944592457668,0.034691337021596255,-0.03166810890298043
fedbn,42,bearing,pooled,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.020232675771370764,0.027777777777777776,0.9897750511247444,0.014056224899598393,0.06635944592457668,0.034691337021596255,-0.03166810890298043
fedbn,42,bearing,pooled,cnn-ae,K006,fuzzy_fault_only_hi75,0.009155645981688708,0.027777777777777776,0.995398773006135,0.014056224899598393,0.06635944592457668,0.034691337021596255,-0.03166810890298043
fedbn,42,bearing,client_specific,cnn-ae,K001,hard_val_p95,0.007128309572301426,0.027777777777777776,0.9964212678936605,0.00853413654618474,0.043969171323395916,0.020171641974839772,-0.023797529348556144
fedbn,42,bearing,client_specific,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.007128309572301426,0.027777777777777776,0.9964212678936605,0.00853413654618474,0.043969171323395916,0.020171641974839772,-0.023797529348556144
fedbn,42,bearing,client_specific,cnn-ae,K001,fuzzy_fault_only_hi75,0.00407955124936257,0.027777777777777776,0.9979550102249489,0.00853413654618474,0.043969171323395916,0.020171641974839772,-0.023797529348556144
fedbn,42,bearing,pooled,cnn-ae,K001,hard_val_p95,0.046906187624750496,0.027777777777777776,0.9759713701431493,0.03463855421686747,0.06902950174585248,0.04512764947575606,-0.023901852270096426
fedbn,42,bearing,pooled,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.046906187624750496,0.027777777777777776,0.9759713701431493,0.03463855421686747,0.06902950174585248,0.04512764947575606,-0.023901852270096426
fedbn,42,bearing,pooled,cnn-ae,K001,fuzzy_fault_only_hi75,0.016218955904713634,0.027777777777777776,0.9918200408997955,0.03463855421686747,0.06902950174585248,0.04512764947575606,-0.023901852270096426
fedbn,42,bearing,client_specific,cnn-ae,K002,hard_val_p95,0.19429097605893186,0.1388888888888889,0.8921267893660532,0.12700803212851405,0.1530782303618447,0.11961374067986781,-0.03346448968197689
fedbn,42,bearing,client_specific,cnn-ae,K002,fuzzy_warning_as_alarm_hi50,0.19429097605893186,0.1388888888888889,0.8921267893660532,0.12700803212851405,0.1530782303618447,0.11961374067986781,-0.03346448968197689
fedbn,42,bearing,client_specific,cnn-ae,K002,fuzzy_fault_only_hi75,0.0727630285152409,0.1111111111111111,0.9621676891615542,0.12700803212851405,0.1530782303618447,0.11961374067986781,-0.03346448968197689
fedbn,42,bearing,pooled,cnn-ae,K002,hard_val_p95,0.20831429876656007,0.1388888888888889,0.8834355828220859,0.1395582329317269,0.15447229960647357,0.12422295020490806,-0.030249349401565512
fedbn,42,bearing,pooled,cnn-ae,K002,fuzzy_warning_as_alarm_hi50,0.20831429876656007,0.1388888888888889,0.8834355828220859,0.1395582329317269,0.15447229960647357,0.12422295020490806,-0.030249349401565512
fedbn,42,bearing,pooled,cnn-ae,K002,fuzzy_fault_only_hi75,0.07181505164781112,0.1111111111111111,0.962678936605317,0.1395582329317269,0.15447229960647357,0.12422295020490806,-0.030249349401565512
fedbn,42,bearing,client_specific,cnn-ae,K003,hard_val_p95,0.00407955124936257,0.02702702702702703,0.9979550102249489,0.009031610637230306,0.04960762295630284,0.006164941174331539,-0.043442681781971304
fedbn,42,bearing,client_specific,cnn-ae,K003,fuzzy_warning_as_alarm_hi50,0.00407955124936257,0.02702702702702703,0.9979550102249489,0.009031610637230306,0.04960762295630284,0.006164941174331539,-0.043442681781971304
fedbn,42,bearing,client_specific,cnn-ae,K003,fuzzy_fault_only_hi75,0.0,0.02702702702702703,1.0,0.009031610637230306,0.04960762295630284,0.006164941174331539,-0.043442681781971304
fedbn,42,bearing,pooled,cnn-ae,K003,hard_val_p95,0.00407955124936257,0.02702702702702703,0.9979550102249489,0.005017561465127948,0.04215598932401902,0.005896590795960087,-0.03625939852805893
fedbn,42,bearing,pooled,cnn-ae,K003,fuzzy_warning_as_alarm_hi50,0.00407955124936257,0.02702702702702703,0.9979550102249489,0.005017561465127948,0.04215598932401902,0.005896590795960087,-0.03625939852805893
fedbn,42,bearing,pooled,cnn-ae,K003,fuzzy_fault_only_hi75,0.0,0.02702702702702703,1.0,0.005017561465127948,0.04215598932401902,0.005896590795960087,-0.03625939852805893
fedbn,42,bearing,client_specific,cnn-ae,K004,hard_val_p95,0.4778210116731518,0.0,0.6860940695296524,0.01706827309236948,0.050221003119878184,0.3262147084257279,0.2759937053058497
fedbn,42,bearing,client_specific,cnn-ae,K004,fuzzy_warning_as_alarm_hi50,0.4778210116731518,0.0,0.6860940695296524,0.01706827309236948,0.050221003119878184,0.3262147084257279,0.2759937053058497
fedbn,42,bearing,client_specific,cnn-ae,K004,fuzzy_fault_only_hi75,0.47068021892103207,0.0,0.6922290388548057,0.01706827309236948,0.050221003119878184,0.3262147084257279,0.2759937053058497
fedbn,42,bearing,pooled,cnn-ae,K004,hard_val_p95,0.4724716907458024,0.0,0.6906952965235174,0.0858433734939759,0.06207092928945869,0.29511884460334276,0.23304791531388408
fedbn,42,bearing,pooled,cnn-ae,K004,fuzzy_warning_as_alarm_hi50,0.4724716907458024,0.0,0.6906952965235174,0.0858433734939759,0.06207092928945869,0.29511884460334276,0.23304791531388408
fedbn,42,bearing,pooled,cnn-ae,K004,fuzzy_fault_only_hi75,0.39540607054963084,0.0,0.7535787321063395,0.0858433734939759,0.06207092928945869,0.29511884460334276,0.23304791531388408
fedbn,42,bearing,client_specific,cnn-ae,K005,hard_val_p95,0.49980864906238043,0.1111111111111111,0.6661554192229039,0.04969879518072289,0.12610983336691767,0.34614356193209816,0.2200337285651805
fedbn,42,bearing,client_specific,cnn-ae,K005,fuzzy_warning_as_alarm_hi50,0.49980864906238043,0.1111111111111111,0.6661554192229039,0.04969879518072289,0.12610983336691767,0.34614356193209816,0.2200337285651805
fedbn,42,bearing,client_specific,cnn-ae,K005,fuzzy_fault_only_hi75,0.46190102120974075,0.05555555555555555,0.6993865030674846,0.04969879518072289,0.12610983336691767,0.34614356193209816,0.2200337285651805
fedbn,42,bearing,pooled,cnn-ae,K005,hard_val_p95,0.3253424657534247,0.0,0.8057259713701431,0.09889558232931726,0.013641672975180718,0.1859855510717491,0.1723438780965684
fedbn,42,bearing,pooled,cnn-ae,K005,fuzzy_warning_as_alarm_hi50,0.3253424657534247,0.0,0.8057259713701431,0.09889558232931726,0.013641672975180718,0.1859855510717491,0.1723438780965684
fedbn,42,bearing,pooled,cnn-ae,K005,fuzzy_fault_only_hi75,0.22343324250681199,0.0,0.8742331288343558,0.09889558232931726,0.013641672975180718,0.1859855510717491,0.1723438780965684
fedbn,42,bearing,client_specific,cnn-ae,K006,hard_val_p95,0.10633156114064765,0.08333333333333333,0.943762781186094,0.07228915662650602,0.09052116410279949,0.06975301873214364,-0.020768145370655855
fedbn,42,bearing,client_specific,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.10633156114064765,0.08333333333333333,0.943762781186094,0.07228915662650602,0.09052116410279949,0.06975301873214364,-0.020768145370655855
fedbn,42,bearing,client_specific,cnn-ae,K006,fuzzy_fault_only_hi75,0.04297851074462768,0.05555555555555555,0.9780163599182005,0.07228915662650602,0.09052116410279949,0.06975301873214364,-0.020768145370655855
fedbn,42,bearing,pooled,cnn-ae,K006,hard_val_p95,0.025214321734745335,0.05555555555555555,0.9872188139059305,0.025602409638554216,0.05610292220505417,0.029281716281155883,-0.026821205923898285
fedbn,42,bearing,pooled,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.025214321734745335,0.05555555555555555,0.9872188139059305,0.025602409638554216,0.05610292220505417,0.029281716281155883,-0.026821205923898285
fedbn,42,bearing,pooled,cnn-ae,K006,fuzzy_fault_only_hi75,0.00407955124936257,0.027777777777777776,0.9979550102249489,0.025602409638554216,0.05610292220505417,0.029281716281155883,-0.026821205923898285
fedbn,42,bearing,client_specific,cnn-ae,K001,hard_val_p95,0.010167768174885612,0.027777777777777776,0.9948875255623721,0.005522088353413655,0.043655412493137535,0.008949697921009714,-0.03470571457212782
fedbn,42,bearing,client_specific,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.010167768174885612,0.027777777777777776,0.9948875255623721,0.005522088353413655,0.043655412493137535,0.008949697921009714,-0.03470571457212782
fedbn,42,bearing,client_specific,cnn-ae,K001,fuzzy_fault_only_hi75,0.0050968399592252805,0.027777777777777776,0.9974437627811861,0.005522088353413655,0.043655412493137535,0.008949697921009714,-0.03470571457212782
fedbn,42,bearing,pooled,cnn-ae,K001,hard_val_p95,0.003061224489795918,0.027777777777777776,0.9984662576687117,0.0030120481927710845,0.02423448449554362,0.0046909109418813415,-0.019543573553662277
fedbn,42,bearing,pooled,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.003061224489795918,0.027777777777777776,0.9984662576687117,0.0030120481927710845,0.02423448449554362,0.0046909109418813415,-0.019543573553662277
fedbn,42,bearing,pooled,cnn-ae,K001,fuzzy_fault_only_hi75,0.001021972406745018,0.0,0.9994887525562373,0.0030120481927710845,0.02423448449554362,0.0046909109418813415,-0.019543573553662277
fedbn,42,bearing,client_specific,cnn-ae,K002,hard_val_p95,0.06801379990142928,0.1111111111111111,0.9647239263803681,0.08433734939759036,0.12340029202167473,0.08241895659207663,-0.0409813354295981
fedbn,42,bearing,client_specific,cnn-ae,K002,fuzzy_warning_as_alarm_hi50,0.06801379990142928,0.1111111111111111,0.9647239263803681,0.08433734939759036,0.12340029202167473,0.08241895659207663,-0.0409813354295981
fedbn,42,bearing,client_specific,cnn-ae,K002,fuzzy_fault_only_hi75,0.04495504495504495,0.027777777777777776,0.9769938650306749,0.08433734939759036,0.12340029202167473,0.08241895659207663,-0.0409813354295981
fedbn,42,bearing,pooled,cnn-ae,K002,hard_val_p95,0.0821917808219178,0.1111111111111111,0.9570552147239264,0.11345381526104417,0.12586332641956208,0.0896245605498155,-0.03623876586974657
fedbn,42,bearing,pooled,cnn-ae,K002,fuzzy_warning_as_alarm_hi50,0.0821917808219178,0.1111111111111111,0.9570552147239264,0.11345381526104417,0.12586332641956208,0.0896245605498155,-0.03623876586974657
fedbn,42,bearing,pooled,cnn-ae,K002,fuzzy_fault_only_hi75,0.04104104104104104,0.027777777777777776,0.9790388548057259,0.11345381526104417,0.12586332641956208,0.0896245605498155,-0.03623876586974657
fedbn,42,bearing,client_specific,cnn-ae,K003,hard_val_p95,0.00407955124936257,0.02702702702702703,0.9979550102249489,0.004014049172102358,0.030162707431270426,0.003983549776635492,-0.026179157654634935
fedbn,42,bearing,client_specific,cnn-ae,K003,fuzzy_warning_as_alarm_hi50,0.00407955124936257,0.02702702702702703,0.9979550102249489,0.004014049172102358,0.030162707431270426,0.003983549776635492,-0.026179157654634935
fedbn,42,bearing,client_specific,cnn-ae,K003,fuzzy_fault_only_hi75,0.0010214504596527069,0.02702702702702703,0.9994887525562373,0.004014049172102358,0.030162707431270426,0.003983549776635492,-0.026179157654634935
fedbn,42,bearing,pooled,cnn-ae,K003,hard_val_p95,0.0010214504596527069,0.02702702702702703,0.9994887525562373,0.002508780732563974,0.019647195422857883,0.0027394697315392073,-0.016907725691318674
fedbn,42,bearing,pooled,cnn-ae,K003,fuzzy_warning_as_alarm_hi50,0.0010214504596527069,0.02702702702702703,0.9994887525562373,0.002508780732563974,0.019647195422857883,0.0027394697315392073,-0.016907725691318674
fedbn,42,bearing,pooled,cnn-ae,K003,fuzzy_fault_only_hi75,0.0,0.0,1.0,0.002508780732563974,0.019647195422857883,0.0027394697315392073,-0.016907725691318674
fedbn,42,bearing,client_specific,cnn-ae,K004,hard_val_p95,0.40635179153094464,0.027777777777777776,0.7448875255623721,0.02359437751004016,0.06499878669996385,0.2845335711202959,0.21953478442033209
fedbn,42,bearing,client_specific,cnn-ae,K004,fuzzy_warning_as_alarm_hi50,0.40635179153094464,0.027777777777777776,0.7448875255623721,0.02359437751004016,0.06499878669996385,0.2845335711202959,0.21953478442033209
fedbn,42,bearing,client_specific,cnn-ae,K004,fuzzy_fault_only_hi75,0.40635179153094464,0.027777777777777776,0.7448875255623721,0.02359437751004016,0.06499878669996385,0.2845335711202959,0.21953478442033209
fedbn,42,bearing,pooled,cnn-ae,K004,hard_val_p95,0.4792555253974409,0.1388888888888889,0.6840490797546013,0.06275100401606426,0.13324907513338113,0.32997600892181644,0.1967269337884353
fedbn,42,bearing,pooled,cnn-ae,K004,fuzzy_warning_as_alarm_hi50,0.4792555253974409,0.1388888888888889,0.6840490797546013,0.06275100401606426,0.13324907513338113,0.32997600892181644,0.1967269337884353
fedbn,42,bearing,pooled,cnn-ae,K004,fuzzy_fault_only_hi75,0.44770206022187004,0.08333333333333333,0.7111451942740287,0.06275100401606426,0.13324907513338113,0.32997600892181644,0.1967269337884353
fedbn,42,bearing,client_specific,cnn-ae,K005,hard_val_p95,0.5521064301552107,0.08333333333333333,0.6180981595092024,0.09236947791164658,0.09090629832589625,0.3685593014677235,0.2776530031418272
fedbn,42,bearing,client_specific,cnn-ae,K005,fuzzy_warning_as_alarm_hi50,0.5521064301552107,0.08333333333333333,0.6180981595092024,0.09236947791164658,0.09090629832589625,0.3685593014677235,0.2776530031418272
fedbn,42,bearing,client_specific,cnn-ae,K005,fuzzy_fault_only_hi75,0.47667185069984447,0.08333333333333333,0.6866053169734151,0.09236947791164658,0.09090629832589625,0.3685593014677235,0.2776530031418272
fedbn,42,bearing,pooled,cnn-ae,K005,hard_val_p95,0.4367265469061876,0.05555555555555555,0.7203476482617587,0.05120481927710843,0.04576371646795842,0.2905768364890466,0.24481312002108818
fedbn,42,bearing,pooled,cnn-ae,K005,fuzzy_warning_as_alarm_hi50,0.4367265469061876,0.05555555555555555,0.7203476482617587,0.05120481927710843,0.04576371646795842,0.2905768364890466,0.24481312002108818
fedbn,42,bearing,pooled,cnn-ae,K005,fuzzy_fault_only_hi75,0.4097560975609756,0.0,0.7423312883435583,0.05120481927710843,0.04576371646795842,0.2905768364890466,0.24481312002108818
fedbn,42,bearing,client_specific,cnn-ae,K006,hard_val_p95,0.049776007964161276,0.08333333333333333,0.9744376278118609,0.015562248995983935,0.10447647183928913,0.05771653241855901,-0.04675993942073012
fedbn,42,bearing,client_specific,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.049776007964161276,0.08333333333333333,0.9744376278118609,0.015562248995983935,0.10447647183928913,0.05771653241855901,-0.04675993942073012
fedbn,42,bearing,client_specific,cnn-ae,K006,fuzzy_fault_only_hi75,0.03118712273641851,0.027777777777777776,0.9841513292433538,0.015562248995983935,0.10447647183928913,0.05771653241855901,-0.04675993942073012
fedbn,42,bearing,pooled,cnn-ae,K006,hard_val_p95,0.0,0.027777777777777776,1.0,0.0025100401606425703,0.01720490694835516,0.0033872668927053037,-0.013817640055649857
fedbn,42,bearing,pooled,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.0,0.027777777777777776,1.0,0.0025100401606425703,0.01720490694835516,0.0033872668927053037,-0.013817640055649857
fedbn,42,bearing,pooled,cnn-ae,K006,fuzzy_fault_only_hi75,0.0,0.0,1.0,0.0025100401606425703,0.01720490694835516,0.0033872668927053037,-0.013817640055649857
fedbn,42,bearing,client_specific,cnn-ae,K001,hard_val_p95,0.018227848101265823,0.027777777777777776,0.99079754601227,0.01606425702811245,0.018282113299298512,0.01806145206788297,-0.00022066123141554345
fedbn,42,bearing,client_specific,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.018227848101265823,0.027777777777777776,0.99079754601227,0.01606425702811245,0.018282113299298512,0.01806145206788297,-0.00022066123141554345
fedbn,42,bearing,client_specific,cnn-ae,K001,fuzzy_fault_only_hi75,0.0061162079510703364,0.0,0.9969325153374233,0.01606425702811245,0.018282113299298512,0.01806145206788297,-0.00022066123141554345
fedbn,42,bearing,pooled,cnn-ae,K001,hard_val_p95,0.02223345123799899,0.027777777777777776,0.9887525562372188,0.019076305220883535,0.019927326750243814,0.02109996818569272,0.0011726414354489047
fedbn,42,bearing,pooled,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.02223345123799899,0.027777777777777776,0.9887525562372188,0.019076305220883535,0.019927326750243814,0.02109996818569272,0.0011726414354489047
fedbn,42,bearing,pooled,cnn-ae,K001,fuzzy_fault_only_hi75,0.008146639511201629,0.0,0.9959100204498977,0.019076305220883535,0.019927326750243814,0.02109996818569272,0.0011726414354489047
fedbn,42,bearing,client_specific,cnn-ae,K002,hard_val_p95,0.10072639225181598,0.1388888888888889,0.9468302658486708,0.06626506024096386,0.1083033452546419,0.060169074369973284,-0.048134270884668616
fedbn,42,bearing,client_specific,cnn-ae,K002,fuzzy_warning_as_alarm_hi50,0.10072639225181598,0.1388888888888889,0.9468302658486708,0.06626506024096386,0.1083033452546419,0.060169074369973284,-0.048134270884668616
fedbn,42,bearing,client_specific,cnn-ae,K002,fuzzy_fault_only_hi75,0.03905858788182273,0.05555555555555555,0.9800613496932515,0.06626506024096386,0.1083033452546419,0.060169074369973284,-0.048134270884668616
fedbn,42,bearing,pooled,cnn-ae,K002,hard_val_p95,0.03905858788182273,0.05555555555555555,0.9800613496932515,0.028112449799196786,0.07064048968853705,0.031564729081673654,-0.039075760606863394
fedbn,42,bearing,pooled,cnn-ae,K002,fuzzy_warning_as_alarm_hi50,0.03905858788182273,0.05555555555555555,0.9800613496932515,0.028112449799196786,0.07064048968853705,0.031564729081673654,-0.039075760606863394
fedbn,42,bearing,pooled,cnn-ae,K002,fuzzy_fault_only_hi75,0.019221041982802226,0.05555555555555555,0.9902862985685071,0.028112449799196786,0.07064048968853705,0.031564729081673654,-0.039075760606863394
fedbn,42,bearing,client_specific,cnn-ae,K003,hard_val_p95,0.011178861788617886,0.02702702702702703,0.9943762781186094,0.007024586051179127,0.03195113485978144,0.00743493209278916,-0.02451620276699228
fedbn,42,bearing,client_specific,cnn-ae,K003,fuzzy_warning_as_alarm_hi50,0.011178861788617886,0.02702702702702703,0.9943762781186094,0.007024586051179127,0.03195113485978144,0.00743493209278916,-0.02451620276699228
fedbn,42,bearing,client_specific,cnn-ae,K003,fuzzy_fault_only_hi75,0.003061224489795918,0.02702702702702703,0.9984662576687117,0.007024586051179127,0.03195113485978144,0.00743493209278916,-0.02451620276699228
fedbn,42,bearing,pooled,cnn-ae,K003,hard_val_p95,0.006113092205807438,0.02702702702702703,0.9969325153374233,0.005017561465127948,0.03151660298934604,0.005937718822760907,-0.025578884166585134
fedbn,42,bearing,pooled,cnn-ae,K003,fuzzy_warning_as_alarm_hi50,0.006113092205807438,0.02702702702702703,0.9969325153374233,0.005017561465127948,0.03151660298934604,0.005937718822760907,-0.025578884166585134
fedbn,42,bearing,pooled,cnn-ae,K003,fuzzy_fault_only_hi75,0.0010214504596527069,0.02702702702702703,0.9994887525562373,0.005017561465127948,0.03151660298934604,0.005937718822760907,-0.025578884166585134
fedbn,42,bearing,client_specific,cnn-ae,K004,hard_val_p95,0.259670964873277,0.027777777777777776,0.8507157464212679,0.05271084337349398,0.04999469490751616,0.17583326571843189,0.12583857081091573
fedbn,42,bearing,client_specific,cnn-ae,K004,fuzzy_warning_as_alarm_hi50,0.259670964873277,0.027777777777777776,0.8507157464212679,0.05271084337349398,0.04999469490751616,0.17583326571843189,0.12583857081091573
fedbn,42,bearing,client_specific,cnn-ae,K004,fuzzy_fault_only_hi75,0.23693693693693693,0.027777777777777776,0.8655419222903885,0.05271084337349398,0.04999469490751616,0.17583326571843189,0.12583857081091573
fedbn,42,bearing,pooled,cnn-ae,K004,hard_val_p95,0.3378607809847199,0.05555555555555555,0.7965235173824131,0.10843373493975904,0.06593013430053876,0.20579474329434114,0.13986460899380238
fedbn,42,bearing,pooled,cnn-ae,K004,fuzzy_warning_as_alarm_hi50,0.3378607809847199,0.05555555555555555,0.7965235173824131,0.10843373493975904,0.06593013430053876,0.20579474329434114,0.13986460899380238
