protocol,heldout_group,model,train_normal_count,val_normal_count,test_normal_count,test_fault_count,threshold_strategy,threshold,roc_auc,pr_auc,precision,recall,f1,false_alarm_rate,miss_rate,tn,fp,fn,tp,best_epoch,best_val_loss,train_seconds,inference_ms_per_window_cpu,model_size_mb,param_count
fault-size-wise,021,lstm-ae,2118,530,662,299,val_p99,0.9923238158226013,1.0,1.0,0.9867986798679867,1.0,0.9933554817275747,0.006042296072507553,0.0,658,4,0,299,98,880.3379448784722,12.82582309981808,1.0576000204309821,0.20862197875976562,54689
fault-size-wise,021,lstm-ae,2118,530,662,299,train_mad5,1.1487334997057914,1.0,1.0,0.0,0.0,0.0,0.0,1.0,662,0,299,0,98,880.3379448784722,12.82582309981808,1.0576000204309821,0.20862197875976562,54689
fault-size-wise,021,iforest,2118,530,662,299,train_p95,0.540956103501277,0.9944780688902586,0.9877493718423938,0.8805970149253731,0.9866220735785953,0.9305993690851735,0.06042296072507553,0.013377926421404682,622,40,4,295,0,0.0,0.0,0.0,0.0,300
fault-size-wise,021,iforest,2118,530,662,299,train_p99,0.6232624326989163,0.9944780688902586,0.9877493718423938,0.976,0.8160535117056856,0.8888888888888888,0.00906344410876133,0.18394648829431437,656,6,55,244,0,0.0,0.0,0.0,0.0,300
fault-size-wise,021,iforest,2118,530,662,299,val_p95,0.533549260601525,0.9944780688902586,0.9877493718423938,0.8688046647230321,0.9966555183946488,0.9283489096573209,0.06797583081570997,0.0033444816053511705,617,45,1,298,0,0.0,0.0,0.0,0.0,300
fault-size-wise,021,iforest,2118,530,662,299,val_p99,0.5919143852003028,0.9944780688902586,0.9877493718423938,0.9597069597069597,0.8762541806020067,0.916083916083916,0.01661631419939577,0.12374581939799331,651,11,37,262,0,0.0,0.0,0.0,0.0,300
fault-size-wise,021,iforest,2118,530,662,299,train_mad5,0.6347191121623378,0.9944780688902586,0.9877493718423938,0.9836065573770492,0.802675585284281,0.8839779005524862,0.006042296072507553,0.19732441471571907,658,4,59,240,0,0.0,0.0,0.0,0.0,300
file-wise,fold1,vae,1890,473,947,211,train_p95,0.17913100123405457,1.0,1.0,0.18221070811744386,1.0,0.30825420014609206,1.0,0.0,0,947,0,211,97,259.5899543762207,21.88842729991302,1.4233650173991919,16.388729095458984,4295489
file-wise,fold1,vae,1890,473,947,211,train_p99,0.1868695169687271,1.0,1.0,0.18221070811744386,1.0,0.30825420014609206,1.0,0.0,0,947,0,211,97,259.5899543762207,21.88842729991302,1.4233650173991919,16.388729095458984,4295489
file-wise,fold1,vae,1890,473,947,211,val_p95,0.44864702224731445,1.0,1.0,0.18525021949078138,1.0,0.3125925925925926,0.9799366420274551,0.0,19,928,0,211,97,259.5899543762207,21.88842729991302,1.4233650173991919,16.388729095458984,4295489
